id,title,description,image,published,created_at,updated_at
69,"Toko Daging Dharma Jaya di Transmart Mal Kota Kasablanka  diresmikan oleh Pj Gubernur DKI Jakarta bersama dengan Bapak Chairul Tanjung","Sebagai salah satu rangkaian kegiatan persiapan menjelang bulan Ramadhan dan Hari Raya Idul Fitri 2023,  Toko Daging Dharma Jaya di Transmart Mal Kota Kasablanka  diresmikan oleh Pj Gubernur DKI Jakarta bersama dengan Bapak Chairul Tanjung.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/03\/24\/13\/41\/50x50_crop\/kT3T3xlRF91C3121.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/03\/24\/13\/41\/160x120\/kT3T3xlRF91C3121.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/03\/24\/13\/41\/240x180\/kT3T3xlRF91C3121.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/03\/24\/13\/41\/300x300_crop\/kT3T3xlRF91C3121.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/03\/24\/13\/41\/640x480\/kT3T3xlRF91C3121.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/03\/24\/13\/41\/800x600\/kT3T3xlRF91C3121.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/03\/24\/13\/41\/kT3T3xlRF91C3121.jpeg"",""height"":null,""width"":null}}",1,"2023-03-24 09:13:18","2023-03-24 09:13:42"
70,"Kepala Badan Pembinaan Badan Usaha Milik Daerah, Nasruddin Djoko Surjono menyerahkan Keputusan Para Pemegang Saham di Luar RUPS PT Transportasi Jakarta","Kepala Badan Pembinaan Badan Usaha Milik Daerah, Nasruddin Djoko Surjono menyerahkan Keputusan Para Pemegang Saham di Luar RUPS PT Transportasi Jakarta, Selasa, 11 April 2023, di Kompleks Balaikota Blok H.

Dalam mendukung peningkatan kinerja perseroan, RUPS menunjuk Welfizon Yuza sebagai Direktur Utama, serta menunjuk Daud Yoseph sebagai Direktur Operasional.

Proses pergantian Direksi BUMD sektor transportasi ini telah dilaksanakan sesuai dengan ketentuan perundangan, dengan beberapa tahapan dari seleksi administrasi, assessment, dan penilaian oleh tim panitia seleksi Uji Kelayakan dan Kepatutan (UKK) yang terdiri dari berbagai unsur, antara lain unsur Praktisi, Manjemen dan Hukum, serta Akademisi.

Nasruddin berharap Direksi baru dapat menjawab tantangan yang dihadapi perseroan saat ini, diantaranya adalah peningkatan keselamatan dan pelayanan kepada penumpang, menumbuhkan ridership, dan meningkatkan pendapatan non tiket, serta pengelolaan subsidi dengan tepat.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/04\/12\/23\/25\/50x50_crop\/a4IzeUm2F39ffgx7.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/04\/12\/23\/25\/160x120\/a4IzeUm2F39ffgx7.JPG"",""height"":110,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/04\/12\/23\/25\/240x180\/a4IzeUm2F39ffgx7.JPG"",""height"":165,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/04\/12\/23\/25\/300x300_crop\/a4IzeUm2F39ffgx7.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/04\/12\/23\/25\/640x480\/a4IzeUm2F39ffgx7.JPG"",""height"":439,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/04\/12\/23\/25\/800x600\/a4IzeUm2F39ffgx7.JPG"",""height"":548,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/04\/12\/23\/25\/a4IzeUm2F39ffgx7.JPG"",""height"":null,""width"":null}}",1,"2023-04-12 11:23:33","2023-04-12 11:23:33"
72,"Groundbreaking Pembangunan IPA Buaran III Perumda Air Minum Jaya (PAM JAYA).","Groundbreaking Pembangunan IPA Buaran III Perumda Air Minum Jaya (PAM JAYA).","{""thumbnail"":{""url"":""\/pics\/user\/2023\/04\/13\/46\/43\/50x50_crop\/tbA6TxBgWekMl5F6.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/04\/13\/46\/43\/160x120\/tbA6TxBgWekMl5F6.JPG"",""height"":90,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/04\/13\/46\/43\/240x180\/tbA6TxBgWekMl5F6.JPG"",""height"":135,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/04\/13\/46\/43\/300x300_crop\/tbA6TxBgWekMl5F6.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/04\/13\/46\/43\/640x480\/tbA6TxBgWekMl5F6.JPG"",""height"":359,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/04\/13\/46\/43\/800x600\/tbA6TxBgWekMl5F6.JPG"",""height"":449,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/04\/13\/46\/43\/tbA6TxBgWekMl5F6.JPG"",""height"":null,""width"":null}}",1,"2023-04-13 07:46:56","2023-04-13 07:46:56"
73,"Dalam rangka melaksanakan monitoring dan evaluasi, Kepala BPBUMD Provinsi DKI Jakarta Bapak Nasruddin Djoko Surjono melakukan kunjungan kerja ke Perumda Sarana Jaya.","Dalam rangka melaksanakan monitoring dan evaluasi, Kepala BPBUMD Provinsi DKI Jakarta Bapak Nasruddin Djoko Surjono melakukan kunjungan kerja ke Perumda Sarana Jaya.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/05\/10\/34\/09\/50x50_crop\/0ee5WDBQ40TIdduX.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/05\/10\/34\/09\/160x120\/0ee5WDBQ40TIdduX.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/05\/10\/34\/09\/240x180\/0ee5WDBQ40TIdduX.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/05\/10\/34\/09\/300x300_crop\/0ee5WDBQ40TIdduX.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/05\/10\/34\/09\/640x480\/0ee5WDBQ40TIdduX.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/05\/10\/34\/09\/800x600\/0ee5WDBQ40TIdduX.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/05\/10\/34\/09\/0ee5WDBQ40TIdduX.jpeg"",""height"":null,""width"":null}}",1,"2023-05-10 16:34:10","2023-05-10 16:34:10"
74,"Dalam rangka melaksanakan monitoring dan evaluasi, Kepala BPBUMD Provinsi DKI Jakarta Bapak Nasruddin Djoko Surjono melakukan kunjungan kerja ke PT Jakarta Industrial Estate Pulogadung (JIEP)","Dalam rangka melaksanakan monitoring dan evaluasi, Kepala BPBUMD Provinsi DKI Jakarta Bapak Nasruddin Djoko Surjono melakukan kunjungan kerja ke PT Jakarta Industrial Estate Pulogadung (JIEP)","{""thumbnail"":{""url"":""\/pics\/user\/2023\/05\/10\/38\/59\/50x50_crop\/9b467ola2EzxloSi.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/05\/10\/38\/59\/160x120\/9b467ola2EzxloSi.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/05\/10\/38\/59\/240x180\/9b467ola2EzxloSi.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/05\/10\/38\/59\/300x300_crop\/9b467ola2EzxloSi.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/05\/10\/38\/59\/640x480\/9b467ola2EzxloSi.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/05\/10\/38\/59\/800x600\/9b467ola2EzxloSi.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/05\/10\/38\/59\/9b467ola2EzxloSi.jpeg"",""height"":null,""width"":null}}",1,"2023-05-10 16:39:00","2023-05-10 16:39:00"
75,"Kepala BPBUMD Provinsi DKI Jakarta Bapak Nasruddin Djoko Surjono melakukan kunjungan kerja ke PT Mass Rapid Transit (MRT) Jakarta pada Rabu (10/05).","Kepala BPBUMD Provinsi DKI Jakarta Bapak Nasruddin Djoko Surjono melakukan kunjungan kerja ke PT Mass Rapid Transit (MRT) Jakarta pada Rabu (10/05).","{""thumbnail"":{""url"":""\/pics\/user\/2023\/05\/11\/00\/43\/50x50_crop\/rJDhvmLGZd6imNNa.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/05\/11\/00\/43\/160x120\/rJDhvmLGZd6imNNa.jpg"",""height"":93,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/05\/11\/00\/43\/240x180\/rJDhvmLGZd6imNNa.jpg"",""height"":139,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/05\/11\/00\/43\/300x300_crop\/rJDhvmLGZd6imNNa.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/05\/11\/00\/43\/640x480\/rJDhvmLGZd6imNNa.jpg"",""height"":371,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/05\/11\/00\/43\/800x600\/rJDhvmLGZd6imNNa.jpg"",""height"":464,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/05\/11\/00\/43\/rJDhvmLGZd6imNNa.jpg"",""height"":null,""width"":null}}",1,"2023-05-11 14:00:47","2023-05-11 14:00:47"
76,"Peresmian Learning Center Bank DKI","Acara Peresmian Learning Center Bank DKI dihadiri oleh Pj. Gubernur DKI Jakarta Bpk Heru Budi Hartono, Kepala BP BUMD DKI Jakarta Bpk Nasrudin Djoko Surjono, Wali Kota Jakarta Selatan Bpk Munjirin serta Direktur Utama Bank DKI Bpk Fidri Arnaldy.

Learning Center Bank DKI merupakan fasilitas pelatihan, dan pengembangan bagi karyawan Bank DKI yang telah dikembangkan dan dilakukan soft launching sejak tahun 2020.

Bank DKI meresmikan secara penuh Fasilitas Learning Center yang terletak di Jalan Wijaya I, Kebayoran Baru, Jakarta Selatan.
Peresmian Learning Center ini menjadi bagian dari komitmen Bank DKI menyiapkan sumber daya manusia yang berkompetensi dan berkarakter dalam menghadapi tantangan perbankan di masa mendatang.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/05\/17\/33\/33\/50x50_crop\/c8bEKqR7qvKVadiD.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/05\/17\/33\/33\/160x120\/c8bEKqR7qvKVadiD.jpg"",""height"":118,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/05\/17\/33\/33\/240x180\/c8bEKqR7qvKVadiD.jpg"",""height"":176,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/05\/17\/33\/33\/300x300_crop\/c8bEKqR7qvKVadiD.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/05\/17\/33\/33\/640x480\/c8bEKqR7qvKVadiD.jpg"",""height"":470,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/05\/17\/33\/33\/800x600\/c8bEKqR7qvKVadiD.jpg"",""height"":588,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/05\/17\/33\/33\/c8bEKqR7qvKVadiD.jpg"",""height"":null,""width"":null}}",1,"2023-05-17 16:33:37","2023-05-17 16:33:37"
77,"PT Jakarta Tourisindo (Perseroda) melakukan launching The Tavia Collection","PT Jakarta Tourisindo (Perseroda) melakukan launching The Tavia Collection","{""thumbnail"":{""url"":""\/pics\/user\/2023\/05\/17\/53\/39\/50x50_crop\/MBTPodYF8xOCmRFo.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/05\/17\/53\/39\/160x120\/MBTPodYF8xOCmRFo.jpeg"",""height"":120,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/05\/17\/53\/39\/240x180\/MBTPodYF8xOCmRFo.jpeg"",""height"":180,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/05\/17\/53\/39\/300x300_crop\/MBTPodYF8xOCmRFo.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/05\/17\/53\/39\/640x480\/MBTPodYF8xOCmRFo.jpeg"",""height"":480,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/05\/17\/53\/39\/800x600\/MBTPodYF8xOCmRFo.jpeg"",""height"":600,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/05\/17\/53\/39\/MBTPodYF8xOCmRFo.jpeg"",""height"":null,""width"":null}}",1,"2023-05-17 16:53:40","2023-05-17 16:53:40"
78,"Penyerahan Keputusan KPM Perumda Paljaya tentang Pemberhentian dan Pengangkatan Anggota Dewan Pengawas Perumda Paljaya, Bapak Budi Siswanto yang digantikan oleh Bapak Ngasiman.","Penyerahan Keputusan KPM Perumda Paljaya tentang Pemberhentian dan Pengangkatan Anggota Dewan Pengawas Perumda Paljaya, Bapak Budi Siswanto yang digantikan oleh Bapak Ngasiman.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/05\/23\/12\/22\/50x50_crop\/5VqwT9qCgEmaeNhw.jpg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/05\/23\/12\/22\/160x120\/5VqwT9qCgEmaeNhw.jpg"",""height"":120,""width"":90},""small"":{""url"":""\/pics\/user\/2023\/05\/23\/12\/22\/240x180\/5VqwT9qCgEmaeNhw.jpg"",""height"":180,""width"":135},""profile"":{""url"":""\/pics\/user\/2023\/05\/23\/12\/22\/300x300_crop\/5VqwT9qCgEmaeNhw.jpg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/05\/23\/12\/22\/640x480\/5VqwT9qCgEmaeNhw.jpg"",""height"":480,""width"":360},""large"":{""url"":""\/pics\/user\/2023\/05\/23\/12\/22\/800x600\/5VqwT9qCgEmaeNhw.jpg"",""height"":600,""width"":450},""original"":{""url"":""\/pics\/user\/2023\/05\/23\/12\/22\/5VqwT9qCgEmaeNhw.jpg"",""height"":null,""width"":null}}",1,"2023-05-23 08:12:32","2023-05-23 08:12:32"
79,"Penyerahan Keputusan Para Pemegang Saham (KPPS) PT Jakarta Propertindo (Perseroda) tentang Pengangkatan Dian Takdir Badrsyah sebagai Direktur PT Jakarta Propertindo (Perseroda).","Penyerahan Keputusan Para Pemegang Saham (KPPS) PT Jakarta Propertindo (Perseroda) tentang Pengangkatan Dian Takdir Badrsyah sebagai Direktur PT Jakarta Propertindo (Perseroda).","{""thumbnail"":{""url"":""\/pics\/user\/2023\/05\/23\/23\/36\/50x50_crop\/LFnLtQRUCOrKAyEN.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/05\/23\/23\/36\/160x120\/LFnLtQRUCOrKAyEN.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/05\/23\/23\/36\/240x180\/LFnLtQRUCOrKAyEN.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/05\/23\/23\/36\/300x300_crop\/LFnLtQRUCOrKAyEN.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/05\/23\/23\/36\/640x480\/LFnLtQRUCOrKAyEN.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/05\/23\/23\/36\/800x600\/LFnLtQRUCOrKAyEN.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/05\/23\/23\/36\/LFnLtQRUCOrKAyEN.JPG"",""height"":null,""width"":null}}",1,"2023-05-23 08:23:44","2023-05-23 08:23:44"
81,"Peletakan Batu Pertama Hunian terjangkau Pembangunan Menara Ayasa Nuansa Cilangkap oleh Sekretaris Daerah Provinsi DKI Jakarta","Pelaksanaan Peletakan Batu Pertama Hunian terjangkau Pembangunan Menara Ayasa Nuansa Cilangkap oleh Sekretaris Daerah Provinsi DKI Jakarta Bpk. Joko Agus Setyono yang dihadiri juga oleh Kepala BPBUMD Provinsi DKI Jakarta Bpk. Nasruddin Djoko Surjono.
Diharapkan pembangunan hunian yang layak dan terjangkau oleh Perumda Pembangunan Sarana Jaya menjadi solusi bagi masyarakat berpenghasilan rendah (MBR) untuk memiliki Hunian terjangkau di Jakarta, dan diharapkan juga dapat berperan dalam menyelesaikan permasalahan backlog perumahan di Jakarta, yang ditargetkan akan rampung pada tahun 2045 sebagaimana dicantumkan dalam RPD DKI Jakarta 2023-2026.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/05\/26\/59\/34\/50x50_crop\/UdxrIyDeLah8Qryr.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/05\/26\/59\/34\/160x120\/UdxrIyDeLah8Qryr.jpeg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/05\/26\/59\/34\/240x180\/UdxrIyDeLah8Qryr.jpeg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/05\/26\/59\/34\/300x300_crop\/UdxrIyDeLah8Qryr.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/05\/26\/59\/34\/640x480\/UdxrIyDeLah8Qryr.jpeg"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/05\/26\/59\/34\/800x600\/UdxrIyDeLah8Qryr.jpeg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/05\/26\/59\/34\/UdxrIyDeLah8Qryr.jpeg"",""height"":null,""width"":null}}",1,"2023-05-26 12:59:35","2023-05-26 12:59:35"
83,"Kunjungan kerja Tim Badan Pembinaan BUMD bersama dengan Asisten Perekonomian dan Keuangan","Kunjungan kerja Tim Badan Pembinaan BUMD bersama dengan Asisten Perekonomian dan Keuangan, Dinas KPKP, serta Biro Perekonomian ke Pasar Induk Tanah Tinggi Tangerang dan Pasar Tomang Barat Jakarta dalam rangka rencana sinergi ketahanan pangan dan pengelolaan pasar.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/05\/26\/11\/29\/50x50_crop\/eUG7L1iVMW8jXrsU.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/05\/26\/11\/29\/160x120\/eUG7L1iVMW8jXrsU.jpeg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/05\/26\/11\/29\/240x180\/eUG7L1iVMW8jXrsU.jpeg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/05\/26\/11\/29\/300x300_crop\/eUG7L1iVMW8jXrsU.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/05\/26\/11\/29\/640x480\/eUG7L1iVMW8jXrsU.jpeg"",""height"":426,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/05\/26\/11\/29\/800x600\/eUG7L1iVMW8jXrsU.jpeg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/05\/26\/11\/29\/eUG7L1iVMW8jXrsU.jpeg"",""height"":null,""width"":null}}",1,"2023-05-26 13:11:30","2023-05-26 13:11:30"
84,"Kegiatan Bimbingan Teknis Keluarga Berintegritas bagi BUMD.","Kegiatan Bimbingan Teknis Keluarga Berintegritas bagi BUMD.
Acara ini diselenggarakan oleh Pemprov DKI Jakarta yang bekerja sama dengan Komisi Pemberantasan Korupsi (KPK) RI.
Kegiatan ini diikuti oleh puluhan Komisaris dan Direksi BUMD DKI Jakarta beserta pasangan. Dengan dilaksanakannya acara ini diharapkan akan menjadi agen pembangun integritas dan pencegah korupsi di lingkungan kerja dan keluarganya masing-masing. Sehingga terwujud BUMD yang berintegritas","{""thumbnail"":{""url"":""\/pics\/user\/2023\/05\/31\/19\/08\/50x50_crop\/oOkg2lJldxbnvGr0.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/05\/31\/19\/08\/160x120\/oOkg2lJldxbnvGr0.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/05\/31\/19\/08\/240x180\/oOkg2lJldxbnvGr0.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/05\/31\/19\/08\/300x300_crop\/oOkg2lJldxbnvGr0.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/05\/31\/19\/08\/640x480\/oOkg2lJldxbnvGr0.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/05\/31\/19\/08\/800x600\/oOkg2lJldxbnvGr0.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/05\/31\/19\/08\/oOkg2lJldxbnvGr0.JPG"",""height"":null,""width"":null}}",1,"2023-05-31 08:19:15","2023-05-31 08:19:15"
85,"Pj. Gubernur DKI Jakarta bersama dengan Asisten Perekonomian dan Keuangan, Kepala BPBUMD dan SKPD terkait melakukan Groundbreaking Pasar Kwitang Dalam.","Pj. Gubernur DKI Jakarta bersama dengan Asisten Perekonomian dan Keuangan, Kepala Badan Pembinaan BUMD, Biro Perekonomian dan Keuangan beserta jajaran SKPD terkait melakukan Groundbreaking Pasar Kwitang Dalam.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/08\/37\/02\/50x50_crop\/2CDt2jOtWlkNKZEp.jpeg"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/08\/37\/02\/160x120\/2CDt2jOtWlkNKZEp.jpeg"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/06\/08\/37\/02\/240x180\/2CDt2jOtWlkNKZEp.jpeg"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/06\/08\/37\/02\/300x300_crop\/2CDt2jOtWlkNKZEp.jpeg"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/08\/37\/02\/640x480\/2CDt2jOtWlkNKZEp.jpeg"",""height"":426,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/06\/08\/37\/02\/800x600\/2CDt2jOtWlkNKZEp.jpeg"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/06\/08\/37\/02\/2CDt2jOtWlkNKZEp.jpeg"",""height"":null,""width"":null}}",1,"2023-06-08 17:31:50","2023-06-08 17:37:03"
86,"Badan Pembinaan BUMD ikut serta dalam Turnamen Bola Voli antar Pegawai OPD dan BUMD di lingkungan Pemprov DKI Jakarta","Badan Pembinaan BUMD ikut serta dalam Turnamen Bola Voli antar Pegawai OPD dan BUMD di lingkungan Pemprov DKI Jakarta, acara ini merupakan bagian dari rangkaian kegiatan menyambut Hari Ulang Tahun (HUT) ke-496 Kota Jakarta.

Semoga pertandingan bola voli ini dapat mempererat tali silaturahmi, menambah keakraban, dan memperkuat jalinan komunikasi antarpegawai OPD dengan BUMD DKI Jakarta, sehingga membawa dampak positif pada peningkatan kinerja, serta menyukseskan Kota Jakarta untuk kemajuan Indonesia.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/12\/04\/37\/50x50_crop\/IhD6jrbVeTI8Ri19.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/12\/04\/37\/160x120\/IhD6jrbVeTI8Ri19.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/06\/12\/04\/37\/240x180\/IhD6jrbVeTI8Ri19.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/06\/12\/04\/37\/300x300_crop\/IhD6jrbVeTI8Ri19.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/12\/04\/37\/640x480\/IhD6jrbVeTI8Ri19.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/06\/12\/04\/37\/800x600\/IhD6jrbVeTI8Ri19.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/06\/12\/04\/37\/IhD6jrbVeTI8Ri19.JPG"",""height"":null,""width"":null}}",1,"2023-06-12 15:04:45","2023-06-12 15:04:45"
87,"Penghijauan kawasan bersama dlm rangka memperingati HUT PT JIEP ke-50 th melalui penanaman pohon.","Penghijauan kawasan bersama dlm rangka memperingati HUT PT JIEP ke-50 th melalui penanaman pohon.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/13\/34\/34\/50x50_crop\/eF2yGLcVbUhvT9bm.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/13\/34\/34\/160x120\/eF2yGLcVbUhvT9bm.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/06\/13\/34\/34\/240x180\/eF2yGLcVbUhvT9bm.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/06\/13\/34\/34\/300x300_crop\/eF2yGLcVbUhvT9bm.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/13\/34\/34\/640x480\/eF2yGLcVbUhvT9bm.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/06\/13\/34\/34\/800x600\/eF2yGLcVbUhvT9bm.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/06\/13\/34\/34\/eF2yGLcVbUhvT9bm.JPG"",""height"":null,""width"":null}}",1,"2023-06-13 08:34:42","2023-06-13 08:34:42"
88,"Pada tanggal 8 Juni 2023 telah ditandatangani Keputusan Para Pemegang Saham PT Transportasi Jakarta","Pada tanggal 8 Juni 2023 telah ditandatangani Keputusan Para Pemegang Saham PT Transportasi Jakarta tentang Perubahan Susunan Dewan Komisaris, dan pada tanggal 9 Juni 2023 telah dilaksanakan penyerahan Keputusan Para Pemegang Saham dimaksud.
Pada Keputusan Para Pemegang Saham tersebut dilakukan pengisian jabatan Komisaris Utama PT Transportasi Jakarta, yaitu Mayor Jendral TNI (Purn.) Untung Budiharto, yang diharapkan dapat meningkatkan pengawasan atas kinerja Direksi dan juga memberikan arahan dan masukan kepada Direksi dalam menjalankan tugasnya dalam rangka meningkatkan layanan transportasi publik kepada masyarakat. 
Sebagai informasi, PT Transportasi Jakarta merupakan BUMD dengan 99,70% sahamnya dimiliki oleh Pemerintah Provinsi DKI Jakarta dan sisanya dimiliki oleh PT Jakarta Propertindo (Perseroda).
Selamat bertugas kepada Mayor Jendral TNI (Purn.) Untung Budiharto dalam memberikan yang terbaik bagi Pemerintah Provinsi DKI Jakarta.","{""thumbnail"":{""url"":""\/pics\/user\/2023\/06\/15\/00\/25\/50x50_crop\/rcGNmwRNXCZ1nuuR.JPG"",""height"":50,""width"":50},""xsmall"":{""url"":""\/pics\/user\/2023\/06\/15\/00\/25\/160x120\/rcGNmwRNXCZ1nuuR.JPG"",""height"":107,""width"":160},""small"":{""url"":""\/pics\/user\/2023\/06\/15\/00\/25\/240x180\/rcGNmwRNXCZ1nuuR.JPG"",""height"":160,""width"":240},""profile"":{""url"":""\/pics\/user\/2023\/06\/15\/00\/25\/300x300_crop\/rcGNmwRNXCZ1nuuR.JPG"",""height"":300,""width"":300},""medium"":{""url"":""\/pics\/user\/2023\/06\/15\/00\/25\/640x480\/rcGNmwRNXCZ1nuuR.JPG"",""height"":427,""width"":640},""large"":{""url"":""\/pics\/user\/2023\/06\/15\/00\/25\/800x600\/rcGNmwRNXCZ1nuuR.JPG"",""height"":533,""width"":800},""original"":{""url"":""\/pics\/user\/2023\/06\/15\/00\/25\/rcGNmwRNXCZ1nuuR.JPG"",""height"":null,""width"":null}}",1,"2023-06-13 08:38:29","2023-06-15 09:00:33"
